date	course	race	mark	horse_number	horse_name	name_similarity	race_match_score
20251019	京都	12	☆	4	ストップヤーニング	1.0	1.0
20251019	新潟	1	◎	10	グッドホース	1.0	1.0
20251019	新潟	1	○	11	トルネードアイル	1.0	1.0
20251019	新潟	1	▲	6	ウールヴヘジン	1.0	1.0
20251019	新潟	1	☆	5	コーディアリー	1.0	1.0
20251019	新潟	2	◎	1	アドバンスモダン	1.0	0.958
20251019	新潟	2	○	7	モンサンゴールデン	1.0	0.958
20251019	新潟	2	▲	13	ドナシェーン	0.83	0.958
20251019	新潟	2	☆	4	ファンシーフリル	1.0	0.958
20251019	新潟	3	◎	10	オンザヴィーナス	0.88	0.969
20251019	新潟	3	○	17	マイネルステラート	1.0	0.969
20251019	新潟	3	▲	13	インフローレ	1.0	0.969
20251019	新潟	3	☆	14	フォルトレス	1.0	0.969
20251019	新潟	4	◎	1	ジェイエルトランス	1.0	0.972
20251019	新潟	4	○	3	メイショウドライブ	0.89	0.972
20251019	新潟	4	▲	9	ハニーローリエ	1.0	0.972
20251019	新潟	4	☆	12	シューンカイゼリン	1.0	0.972
20251019	新潟	6	◎	6	ヤマニンクイッカー	1.0	0.917
20251019	新潟	6	○	3	テーオーシュタイン	1.0	0.917
20251019	新潟	6	▲	7	ロミヒ	0.67	0.917
20251019	新潟	6	☆	9	チュウワダイオウ	1.0	0.917
20251019	新潟	7	◎	14	ミッキーストライク	1.0	1.0
20251019	新潟	7	○	15	ラコルネータ	1.0	1.0
20251019	新潟	7	▲	10	アンダーザライト	1.0	1.0
20251019	新潟	7	☆	11	デビューフライト	1.0	1.0
20251019	新潟	8	◎	4	ジーティーアグリム	1.0	1.0
20251019	新潟	8	○	3	オオタチ	1.0	1.0
20251019	新潟	8	▲	1	ルシタニア	1.0	1.0
20251019	新潟	8	☆	5	レグロスヴァーグ	1.0	1.0
20251019	新潟	9	◎	8	サングラデーション	1.0	1.0
20251019	新潟	9	○	11	ゼンノインヴォーク	1.0	1.0
20251019	新潟	9	▲	14	ホワイトビーチ	1.0	1.0
20251019	新潟	9	☆	1	ジャンビ	1.0	1.0
20251019	新潟	10	◎	7	ベイビーキッス	1.0	0.969
20251019	新潟	10	○	15	ルーラルハピネス	0.88	0.969
20251019	新潟	10	▲	16	ニジュウダンサー	1.0	0.969
20251019	新潟	10	☆	1	ディーエスショウマ	1.0	0.969
20251019	新潟	11	◎	12	フレミングフープ	0.88	0.969
20251019	新潟	11	○	11	キミノナハマリア	1.0	0.969
20251019	新潟	11	▲	10	ミアネーロ	1.0	0.969
20251019	新潟	11	☆	9	チルカーノ	1.0	0.969
20251019	新潟	12	◎	1	セイゲン	1.0	1.0
20251019	新潟	12	○	10	スノーサイレンス	1.0	1.0
20251019	新潟	12	▲	7	ケイツーギルダー	1.0	1.0
20251019	新潟	12	☆	6	ベンダバール	1.0	1.0
20251019	東京	1	◎	4	オテモヤン	1.0	1.0
20251019	東京	1	○	7	リフレックス	1.0	1.0
20251019	東京	1	▲	12	スタームーンナイト	1.0	1.0
20251019	東京	1	☆	14	ユイノカタリベ	1.0	1.0
20251019	東京	2	◎	5	シスターブラック	0.88	0.903
20251019	東京	2	▲	7	フジガイフウ	0.83	0.903
20251019	東京	2	☆	4	ルージュアストレア	1.0	0.903
20251019	東京	3	◎	13	トンガリボウシ	1.0	1.0
20251019	東京	3	○	4	チュウワメロディー	1.0	1.0
20251019	東京	3	▲	9	ヴェンデボヌール	1.0	1.0
20251019	東京	3	☆	5	ブラーヴジャン	1.0	1.0
20251019	東京	6	◎	1	ハイヤーマーク	1.0	1.0
20251019	東京	6	○	6	サンアントワーヌ	1.0	1.0
20251019	東京	6	▲	5	レッドスティンガー	1.0	1.0
20251019	東京	6	☆	8	コックオーヴァン	1.0	1.0
20251019	東京	7	◎	4	ニシノインヴィクタ	1.0	0.958
20251019	東京	7	○	9	クライスレリアーナ	1.0	0.958
20251019	東京	7	▲	1	プリムツァール	1.0	0.958
20251019	東京	7	☆	7	パストラーレ	0.83	0.958
20251019	東京	8	◎	9	アイスブレイカー	0.88	0.896
20251019	東京	8	○	12	ピコテンダー	0.83	0.896
20251019	東京	8	▲	1	ゴールドハンマー	1.0	0.896
20251019	東京	8	☆	5	マーゴットレーヴ	0.88	0.896
20251019	東京	10	◎	1	ハリウッドブルース	1.0	1.0
20251019	東京	10	○	8	サノノワンダー	1.0	1.0
20251019	東京	10	▲	4	レッドダンルース	1.0	1.0
20251019	東京	10	☆	6	スマートスピア	1.0	1.0
20251019	東京	11	◎	2	アピーリングルック	0.89	0.937
20251019	東京	11	○	3	クールミラボー	1.0	0.937
20251019	東京	11	▲	9	ブレイクフォース	1.0	0.937
20251019	東京	11	☆	1	サトノエピック	0.86	0.937
20251019	東京	12	◎	9	ニューステソーロ	1.0	0.972
20251019	東京	12	○	5	ジョイフルニュース	1.0	0.972
20251019	東京	12	▲	14	テリオスララ	1.0	0.972
20251019	東京	12	☆	12	ショウナンラピダス	0.89	0.972
20251025	京都	1	◎	1	トワイライトビュー	1.0	1.0
20251025	京都	1	○	3	リアライズガイザー	1.0	1.0
20251025	京都	1	▲	14	ホールオブミラーズ	1.0	1.0
20251025	京都	1	☆	9	ジャストアダッシュ	1.0	1.0
20251025	京都	2	◎	2	タガノニューデリー	1.0	1.0
20251025	京都	2	○	11	ゴールデンスラム	1.0	1.0
20251025	京都	2	▲	5	アンリミテッド	1.0	1.0
20251025	京都	2	☆	9	ヒロノスカイ	1.0	1.0
20251025	京都	3	◎	11	モカプウイング	0.86	0.937
20251025	京都	3	○	4	ナオミニオールイン	1.0	0.937
20251025	京都	3	▲	10	ペプチドブッドレア	0.89	0.937
20251025	京都	3	☆	2	テイエムアイラン	1.0	0.937
20251025	京都	7	◎	6	ゴルデールスカー	1.0	0.958
20251025	京都	7	○	4	ディニテ	1.0	0.958
20251025	京都	7	▲	1	プチプランス	0.83	0.958
20251025	京都	7	☆	10	アークドール	1.0	0.958
20251025	京都	8	◎	2	ネブラディスク	1.0	0.969
20251025	京都	8	○	9	キングスコール	1.0	0.969
20251025	京都	8	▲	3	メイショウヨゾラ	0.88	0.969
20251025	京都	8	☆	4	コスモアンソロジー	1.0	0.969
20251025	京都	9	◎	14	タイセイアディクト	0.89	0.972
20251025	京都	9	○	13	タガノマカシヤ	1.0	0.972
20251025	京都	9	▲	8	ジョータルマエ	1.0	0.972
20251025	京都	9	☆	2	レッドリベルタ	1.0	0.972
20251025	京都	10	◎	8	ジョディーズマロン	1.0	1.0
20251025	京都	10	○	9	レディマリオン	1.0	1.0
20251025	京都	10	▲	2	ヤマニンアストロン	1.0	1.0
20251025	京都	10	☆	7	ウインスノーライト	1.0	1.0
20251025	京都	11	◎	8	マイネルメモリー	1.0	0.964
20251025	京都	11	○	1	センツブラッド	0.86	0.964
20251025	京都	11	▲	7	オーロラエックス	1.0	0.964
20251025	京都	11	☆	3	ナムラエイハブ	1.0	0.964
20251025	京都	12	◎	7	サラコスティ	1.0	1.0
20251025	京都	12	○	4	エンベッカ	1.0	1.0
20251025	京都	12	▲	10	アレンテージョ	1.0	1.0
20251025	京都	12	☆	9	マイネルフルムーン	1.0	1.0
20251025	新潟	1	◎	15	ジーティーシップ	1.0	0.972
20251025	新潟	1	○	8	マーゴットミスト	1.0	0.972
20251025	新潟	1	▲	13	カレンデュラ	1.0	0.972
20251025	新潟	1	☆	7	イイクニパッション	0.89	0.972
20251025	新潟	2	◎	2	マーゴットオネイロ	1.0	0.937
20251025	新潟	2	○	7	ミュージックレイン	1.0	0.937
20251025	新潟	2	▲	4	レディサン	0.89	0.937
20251025	新潟	2	☆	15	オアシスアラン	0.86	0.937
20251025	新潟	3	◎	1	アイドクレース	1.0	0.969
20251025	新潟	3	○	12	ショウナンダイン	0.88	0.969
20251025	新潟	3	▲	7	ローズプリンセス	1.0	0.969
20251025	新潟	3	☆	5	マンサニージャ	1.0	0.969
20251025	新潟	4	◎	3	デアデルマーレ	1.0	0.972
20251025	新潟	4	○	13	トゥインクルアップ	0.89	0.972
20251025	新潟	4	▲	1	カロローザ	1.0	0.972
20251025	新潟	4	☆	8	フォンメイリー	1.0	0.972
20251025	新潟	5	◎	8	ユイノコキュウ	1.0	0.972
20251025	新潟	5	○	9	クラリネットソナタ	1.0	0.972
20251025	新潟	5	▲	14	マテンロウブレイブ	0.89	0.972
20251025	新潟	5	☆	11	レッドシュトラール	1.0	0.972
20251025	新潟	6	◎	10	シャインバオバブ	1.0	0.937
20251025	新潟	6	○	5	ベランジェール	1.0	0.937
20251025	新潟	6	▲	13	コンフォルツァ	0.86	0.937
20251025	新潟	6	☆	12	トゥルーサクセサー	0.89	0.937
20251025	新潟	7	◎	2	グレイスカリヨン	1.0	0.91
20251025	新潟	7	○	12	サンライズブレイク	0.89	0.91
20251025	新潟	7	▲	8	ヒラボクカレラ	1.0	0.91
20251025	新潟	7	☆	10	ハッピーパンニャ	0.75	0.91
20251025	新潟	8	◎	12	ブレードサクセス	1.0	0.885
20251025	新潟	8	○	3	ブリスキー	1.0	0.885
20251025	新潟	8	▲	7	マハナ	0.67	0.885
20251025	新潟	8	☆	5	ヒラリーステップ	0.88	0.885
20251025	新潟	9	◎	9	スペルキャスター	0.88	0.969
20251025	新潟	9	○	12	レジーナローズ	1.0	0.969
20251025	新潟	9	▲	17	マグネシアブリック	1.0	0.969
20251025	新潟	9	☆	8	カフジキアッキエレ	1.0	0.969
20251025	新潟	10	◎	10	アイウィル	1.0	0.929
20251025	新潟	10	○	2	アスクシュタイン	1.0	0.929
20251025	新潟	10	▲	1	アールプロスト	1.0	0.929
20251025	新潟	10	☆	11	アラレタバシル	0.71	0.929
20251025	新潟	11	◎	17	キャントウェイト	1.0	0.964
20251025	新潟	11	○	15	アスクナイスショー	1.0	0.964
20251025	新潟	11	▲	13	タガノデュード	0.86	0.964
20251025	新潟	11	☆	6	タイキラフター	1.0	0.964
20251025	新潟	12	◎	6	ビッグフラワー	1.0	0.958
20251025	新潟	12	○	16	ストレイトアスク	1.0	0.958
20251025	新潟	12	▲	3	バンブルビー	0.83	0.958
20251025	新潟	12	☆	15	レオンバローズ	1.0	0.958
20251025	東京	1	◎	2	テンレディーゴー	1.0	1.0
20251025	東京	1	○	12	イナズマダイモン	1.0	1.0
20251025	東京	1	▲	1	ウインビギニング	1.0	1.0
20251025	東京	1	☆	4	ゴットタレント	1.0	1.0
20251025	東京	2	◎	7	トレニアムーン	1.0	1.0
20251025	東京	2	○	9	サンセリテ	1.0	1.0
20251025	東京	2	▲	2	ジュラトリー	1.0	1.0
20251025	東京	2	☆	1	セルリア	1.0	1.0
20251025	東京	3	◎	4	シルバーゴールド	1.0	1.0
20251025	東京	3	○	1	スカイリッチ	1.0	1.0
20251025	東京	3	▲	7	アッシズオブローズ	1.0	1.0
20251025	東京	3	☆	9	ノーウェアマン	1.0	1.0
20251025	東京	7	◎	2	キカオクベシ	0.83	0.927
20251025	東京	7	○	16	マクミランテソーロ	1.0	0.927
20251025	東京	7	▲	11	スプランドゥール	0.88	0.927
20251025	東京	7	☆	10	トモジャシーマ	1.0	0.927
20251025	東京	8	◎	4	ドーバーブライト	1.0	0.95
20251025	東京	8	○	5	レイニング	0.8	0.95
20251025	東京	8	▲	7	リポサンテ	1.0	0.95
20251025	東京	8	☆	3	アドミラルシップ	1.0	0.95
20251025	東京	9	◎	12	メイケイバートン	0.88	0.969
20251025	東京	9	○	7	デンクマール	1.0	0.969
20251025	東京	9	▲	10	マテンロウサン	1.0	0.969
20251025	東京	9	☆	1	ミッキーチャレンジ	1.0	0.969
20251025	東京	10	◎	6	トウカイポワール	0.88	0.969
20251025	東京	10	○	9	ヴァンドーム	1.0	0.969
20251025	東京	10	▲	3	ベンヌ	1.0	0.969
20251025	東京	10	☆	5	タイゲン	1.0	0.969
20251025	東京	11	◎	6	ヒルデグリム	1.0	0.972
20251025	東京	11	○	5	フィロステファニ	1.0	0.972
20251025	東京	11	▲	7	マルガ	1.0	0.972
20251025	東京	11	☆	8	ハッピーエンジェル	0.89	0.972
20251025	東京	12	◎	6	アルジェンタージョ	1.0	0.875
20251025	東京	12	○	9	ワーズワース	0.5	0.875
20251025	東京	12	▲	1	フウセツ	1.0	0.875
20251025	東京	12	☆	2	マサノユニコーン	1.0	0.875
20251026	京都	1	◎	2	ウンナターシャ	1.0	0.972
20251026	京都	1	○	5	アーネストアイズ	1.0	0.972
20251026	京都	1	▲	7	ジェイストリーク	1.0	0.972
20251026	京都	1	☆	9	レステダンルヴァン	0.89	0.972
20251026	京都	2	◎	4	ウォーターブビンガ	1.0	0.941
20251026	京都	2	○	1	カルロット	1.0	0.941
20251026	京都	2	▲	2	パーシャングレー	0.88	0.941
20251026	京都	2	☆	10	マイリトルヒーロー	0.89	0.941
20251026	京都	3	◎	5	アスクチャンスマン	1.0	0.887
20251026	京都	3	○	6	カトマンズゴールド	1.0	0.887
20251026	京都	3	▲	9	パーヴォ	0.75	0.887
20251026	京都	3	☆	2	イロゴルシ	0.8	0.887
20251026	京都	6	◎	11	テイエムパイロット	0.89	0.937
20251026	京都	6	○	2	サンマルノヴェル	1.0	0.937
20251026	京都	6	▲	10	サンライズシア	0.86	0.937
20251026	京都	6	☆	7	ポッドドンナー	1.0	0.937
20251026	京都	7	◎	8	ハギノコラソン	1.0	1.0
20251026	京都	7	○	7	ステアハート	1.0	1.0
20251026	京都	7	▲	9	カルミアクラウン	1.0	1.0
20251026	京都	7	☆	1	スルーザナイト	1.0	1.0
20251026	京都	8	◎	13	シュブロンレーヴル	1.0	1.0
20251026	京都	8	○	9	モジャーリオ	1.0	1.0
20251026	京都	8	▲	14	コウセキ	1.0	1.0
20251026	京都	8	☆	12	ルージュスエルテ	1.0	1.0
20251026	京都	9	◎	3	セイカンサンラン	1.0	0.981
20251026	京都	9	○	2	キッコベッロ	0.92	0.981
20251026	京都	9	▲	6	オルネーロ	1.0	0.981
20251026	京都	9	☆	4	ディーリライズ	1.0	0.981
20251026	京都	10	◎	14	マーブルロック	1.0	0.972
20251026	京都	10	○	9	ルシュヴァルドール	1.0	0.972
20251026	京都	10	▲	5	ジューンアヲニヨシ	0.89	0.972
20251026	京都	10	☆	3	スナークラファエロ	1.0	0.972
20251026	京都	11	◎	18	レッドバンデ	0.83	0.858
20251026	京都	11	○	9	エネルジコ	1.0	0.858
20251026	京都	11	▲	11	マイユニバース	1.0	0.858
20251026	京都	11	☆	5	ジョバンニ	0.6	0.858
20251026	京都	12	◎	6	コスモストーム	1.0	0.917
20251026	京都	12	○	13	ピエマンソン	0.67	0.917
20251026	京都	12	▲	15	ウルスクローム	1.0	0.917
20251026	京都	12	☆	12	ジェネラーレ	1.0	0.917
20251026	新潟	1	◎	7	ティナンヴァランタ	1.0	0.969
20251026	新潟	1	○	8	アルティソナンテ	0.88	0.969
20251026	新潟	1	▲	2	マーゴットクリュグ	1.0	0.969
20251026	新潟	1	☆	5	キョウエイハル	1.0	0.969
20251026	新潟	2	◎	6	ドナベーネ	1.0	0.95
20251026	新潟	2	○	11	ジャスフォール	1.0	0.95
20251026	新潟	2	▲	8	アスミル	1.0	0.95
20251026	新潟	2	☆	4	スカイピア	0.8	0.95
20251026	新潟	3	◎	10	ディープエフェクト	0.89	0.972
20251026	新潟	3	○	7	バトゥカーダ	1.0	0.972
20251026	新潟	3	▲	8	スノースコール	1.0	0.972
20251026	新潟	3	☆	3	ディアギレフ	1.0	0.972
20251026	新潟	4	◎	16	デイジー	1.0	0.969
20251026	新潟	4	○	7	マーゴットレジーナ	1.0	0.969
20251026	新潟	4	▲	3	トロピカルティー	0.88	0.969
20251026	新潟	4	☆	2	エアビッグマム	1.0	0.969
20251026	新潟	6	◎	11	ノビル	1.0	0.927
20251026	新潟	6	○	9	ビーコング	1.0	0.927
20251026	新潟	6	▲	3	ナムラペルル	0.83	0.927
20251026	新潟	6	☆	2	タイセイピューマ	0.88	0.927
20251026	新潟	7	◎	4	コスモレオナルド	1.0	1.0
20251026	新潟	7	○	14	ディヴァインスター	1.0	1.0
20251026	新潟	7	▲	11	レベルスルール	1.0	1.0
20251026	新潟	7	☆	2	ダノンジャイアン	1.0	1.0
20251026	新潟	8	◎	7	ピストルスター	0.86	0.881
20251026	新潟	8	○	8	テーオーマルコーニ	1.0	0.881
20251026	新潟	8	▲	3	シャンハイナイト	1.0	0.881
20251026	新潟	8	☆	4	ロミヒ	0.67	0.881
20251026	新潟	9	◎	5	クイーンズワーフ	1.0	0.958
20251026	新潟	9	○	10	ベストシーン	1.0	0.958
20251026	新潟	9	▲	6	グレゴリオ	1.0	0.958
20251026	新潟	9	☆	1	パルメリータ	0.83	0.958
20251026	新潟	10	◎	3	コスモアバンサ	0.86	0.948
20251026	新潟	10	○	16	ウインアクトゥール	1.0	0.948
20251026	新潟	10	▲	2	パッションリッチ	0.93	0.948
20251026	新潟	10	☆	12	カリーニョ	1.0	0.948
20251026	新潟	11	◎	9	シロン	1.0	1.0
20251026	新潟	11	○	15	カルロヴェローチェ	1.0	1.0
20251026	新潟	11	▲	6	バグラダス	1.0	1.0
20251026	新潟	11	☆	1	クムシラコ	1.0	1.0
20251026	新潟	12	◎	5	テンペストヒロイン	0.89	0.806
20251026	新潟	12	○	10	ペッパーミル	0.83	0.806
20251026	新潟	12	▲	3	ポンピエ	0.5	0.806
20251026	新潟	12	☆	2	ベンダバール	1.0	0.806
20251026	東京	1	◎	3	ラブデウザ	1.0	1.0
20251026	東京	1	○	12	スリーコーズ	1.0	1.0
20251026	東京	1	▲	1	エスシーレイジュ	1.0	1.0
20251026	東京	1	☆	5	アイアンナックル	1.0	1.0
20251026	東京	2	◎	5	マスカルポーネ	0.86	0.902
20251026	東京	2	○	9	セヴェロ	0.75	0.902
20251026	東京	2	▲	8	ゼータレティクル	1.0	0.902
20251026	東京	2	☆	6	グリーンガーネット	1.0	0.902
20251026	東京	3	◎	9	エフティヴェント	1.0	0.95
20251026	東京	3	○	1	リゾートアイランド	1.0	0.95
20251026	東京	3	▲	11	リラ	0.8	0.95
20251026	東京	3	☆	5	シークレット	1.0	0.95
20251026	東京	7	◎	8	ベルメサイア	1.0	0.972
20251026	東京	7	○	12	サザンティスプーン	0.89	0.972
20251026	東京	7	▲	2	ハッピーウィズユー	1.0	0.972
20251026	東京	7	☆	13	ミランカ	1.0	0.972
20251026	東京	8	◎	10	レッドレナート	0.86	0.937
20251026	東京	8	○	14	インパクトシー	1.0	0.937
20251026	東京	8	▲	7	テンミラクルスター	0.89	0.937
20251026	東京	8	☆	5	ドリーミングアップ	1.0	0.937
20251026	東京	9	◎	6	ホレーショ	1.0	0.964
20251026	東京	9	○	7	ゼロスネーク	1.0	0.964
20251026	東京	9	▲	11	クインズデネブ	0.86	0.964
20251026	東京	9	☆	10	ハリウッドブルース	1.0	0.964
20251026	東京	10	◎	3	ミーントゥビー	0.86	0.964
20251026	東京	10	○	10	ブルーベリーフィズ	1.0	0.964
20251026	東京	10	▲	6	クリニクラウン	1.0	0.964
20251026	東京	10	☆	2	フォーザボーイズ	1.0	0.964
20251026	東京	11	◎	9	ノーブルロジャー	1.0	0.942
20251026	東京	11	○	3	ジャスティンアース	1.0	0.942
20251026	東京	11	▲	13	インユアパレス	0.77	0.942
20251026	東京	11	☆	4	モズミギカタアガリ	1.0	0.942
20251026	東京	12	◎	7	キョウエイカンセ	1.0	1.0
20251026	東京	12	○	8	セブンマイスター	1.0	1.0
20251026	東京	12	▲	6	フィーチャリング	1.0	1.0
20251026	東京	12	☆	10	エドワードバローズ	1.0	1.0
20251101	京都	1	◎	8	クリコファルコン	1.0	1.0
20251101	京都	1	○	4	カッタッパ	1.0	1.0
20251101	京都	1	▲	11	ラッキーバック	1.0	1.0
20251101	京都	1	☆	9	アウェイクネス	1.0	1.0
20251101	京都	2	◎	4	ユナダイヤ	1.0	1.0
20251101	京都	2	○	3	レガリアーナ	1.0	1.0
20251101	京都	2	▲	7	ハヤテノオジョー	1.0	1.0
20251101	京都	2	☆	12	グラスゴー	1.0	1.0
20251101	京都	3	◎	8	モチモチチャン	1.0	0.969
20251101	京都	3	○	5	パウワウビート	1.0	0.969
20251101	京都	3	▲	1	フォルナックス	1.0	0.969
20251101	京都	3	☆	3	ヴィラジョヴィス	0.88	0.969
20251101	京都	7	◎	3	ペイドラロワール	1.0	1.0
20251101	京都	7	▲	6	エフエイト	1.0	1.0
20251101	京都	7	☆	10	エンドレスロード	1.0	1.0
20251101	京都	8	◎	12	メイケイロゼッタ	1.0	1.0
20251101	京都	8	○	15	アンバードール	1.0	1.0
20251101	京都	8	▲	10	アーロンイメル	1.0	1.0
20251101	京都	8	☆	8	メイショウオオコ	1.0	1.0
20251101	京都	9	◎	11	ラレーヌデリス	1.0	1.0
20251101	京都	9	○	7	トッピボーン	1.0	1.0
20251101	京都	9	▲	10	エコロディノス	1.0	1.0
20251101	京都	9	☆	9	メディテラニアン	1.0	1.0
20251101	京都	10	◎	12	ホルトバージ	1.0	1.0
20251101	京都	10	○	11	マルチャレアル	1.0	1.0
20251101	京都	10	▲	2	カネトシゴウト	1.0	1.0
20251101	京都	10	☆	10	ヒロノラメール	1.0	1.0
20251101	京都	11	◎	11	アンヘリータス	1.0	1.0
20251101	京都	11	○	2	フェスティバルヒル	1.0	1.0
20251101	京都	11	▲	5	ブラックチャリス	1.0	1.0
20251101	京都	11	☆	12	シラヌイ	1.0	1.0
20251101	京都	12	◎	6	ニシノイツキムスメ	0.89	0.972
20251101	京都	12	○	11	シャイフ	1.0	0.972
20251101	京都	12	▲	10	エーデルヴェーグ	1.0	0.972
20251101	京都	12	☆	1	ミッキースターダム	1.0	0.972
20251101	東京	1	◎	12	アラクラン	1.0	1.0
20251101	東京	1	○	2	アルカディアカフェ	1.0	1.0
20251101	東京	1	▲	6	リアライズタキオン	1.0	1.0
20251101	東京	1	☆	9	スフェーンテソーロ	1.0	1.0
20251101	東京	2	◎	8	ケイツータカ	1.0	0.969
20251101	東京	2	○	10	モルニケ	1.0	0.969
20251101	東京	2	▲	3	ツウキンカイソク	0.88	0.969
20251101	東京	2	☆	11	ヘイマー	1.0	0.969
20251101	東京	3	◎	11	ファムクラジューズ	1.0	1.0
20251101	東京	3	○	2	ソラネルマン	1.0	1.0
20251101	東京	3	▲	6	ポッドクロス	1.0	1.0
20251101	東京	3	☆	8	パンジー	1.0	1.0
20251101	東京	6	◎	10	ホシニネガイヲ	1.0	1.0
20251101	東京	6	○	4	セギレエルビエント	1.0	1.0
20251101	東京	6	▲	11	サンタアニタ	1.0	1.0
20251101	東京	6	☆	12	ラブディーヴァ	1.0	1.0
20251101	東京	7	◎	7	トレインザマインド	1.0	1.0
20251101	東京	7	○	2	タマモトリノ	1.0	1.0
20251101	東京	7	▲	4	オウケンシルヴァー	1.0	1.0
20251101	東京	7	☆	11	カージオイド	1.0	1.0
20251101	東京	8	◎	1	フミサウンド	1.0	1.0
20251101	東京	8	○	11	ペイシャケイプ	1.0	1.0
20251101	東京	8	▲	12	ルークススペイ	1.0	1.0
20251101	東京	8	☆	9	ダイシンリンク	1.0	1.0
20251101	東京	9	◎	1	サンカシグレ	1.0	0.964
20251101	東京	9	○	6	ホウオウアートマン	1.0	0.964
20251101	東京	9	▲	5	トリプルコーク	0.86	0.964
20251101	東京	9	☆	8	ローザサンリヴァル	1.0	0.964
20251101	東京	10	◎	9	キュクヌス	1.0	1.0
20251101	東京	10	○	5	ヒシアマン	1.0	1.0
20251101	東京	10	▲	6	カニキュル	1.0	1.0
20251101	東京	10	☆	2	ウォーターガーベラ	1.0	1.0
20251101	東京	11	◎	7	カラマティアノス	1.0	1.0
20251101	東京	11	▲	12	ユティタム	1.0	1.0
20251101	東京	11	☆	8	ジェイパームス	1.0	1.0
20251101	東京	12	◎	5	ツインピークス	1.0	1.0
20251101	東京	12	○	7	ベストミーエヴァー	1.0	1.0
20251101	東京	12	▲	8	マリアイリダータ	1.0	1.0
20251101	東京	12	☆	13	スモーキーゴッド	1.0	1.0
20251102	京都	1	◎	3	パークヒルシューズ	0.89	0.972
20251102	京都	1	○	4	テイエムゴッホ	1.0	0.972
20251102	京都	1	▲	15	ロードアマルフィ	1.0	0.972
20251102	京都	1	☆	14	カセノコンコルド	1.0	0.972
20251102	京都	2	◎	2	ロゼア	1.0	1.0
20251102	京都	2	○	3	ワンダフルボンド	1.0	1.0
20251102	京都	2	▲	1	インフィオラータ	1.0	1.0
20251102	京都	2	☆	4	ロングホリデー	1.0	1.0
20251102	京都	6	◎	12	エンマ	1.0	0.964
20251102	京都	6	○	5	タケルハーロック	1.0	0.964
20251102	京都	6	▲	10	ソルナシエンテ	0.86	0.964
20251102	京都	6	☆	14	サルタール	1.0	0.964
20251102	京都	7	◎	4	スカイサーベイ	1.0	0.906
20251102	京都	7	○	9	サンライズバブル	0.88	0.906
20251102	京都	7	▲	13	パフュームセント	0.75	0.906
20251102	京都	7	☆	7	セイキュート	1.0	0.906
20251102	京都	8	◎	4	パールフロント	0.86	0.964
20251102	京都	8	○	14	アスタールフナ	1.0	0.964
20251102	京都	8	▲	5	ユウトザレン	1.0	0.964
20251102	京都	8	☆	6	ゲッティヴィラ	1.0	0.964
20251102	京都	9	◎	14	チャーリー	1.0	0.964
20251102	京都	9	○	10	パイロマンサー	0.86	0.964
20251102	京都	9	▲	9	ワンダーディーン	1.0	0.964
20251102	京都	9	☆	2	マーゴットサンズ	1.0	0.964
20251102	京都	10	◎	2	ヴォランテ	1.0	1.0
20251102	京都	10	○	13	アクアヴァーナル	1.0	1.0
20251102	京都	10	▲	3	タイセイフェリーク	1.0	1.0
20251102	京都	10	☆	9	フルール	1.0	1.0
20251102	京都	11	◎	10	エアファンディタ	1.0	0.923
20251102	京都	11	○	6	ブエナオンダ	0.83	0.923
20251102	京都	11	▲	2	ダイシンヤマト	0.86	0.923
20251102	京都	11	☆	1	シングザットソング	1.0	0.923
20251102	京都	12	◎	2	カリーシ	0.75	0.938
20251102	京都	12	○	11	リチャードバローズ	1.0	0.938
20251102	京都	12	▲	3	マテンロウブラボー	1.0	0.938
20251102	京都	12	☆	8	ネーブルオレンジ	1.0	0.938
20251102	東京	1	◎	4	マイネルメテオーラ	1.0	0.969
20251102	東京	1	○	9	グランマエストロ	1.0	0.969
20251102	東京	1	▲	10	グランセレスト	1.0	0.969
20251102	東京	1	☆	1	オーシャンステラ	0.88	0.969
20251102	東京	2	◎	2	エクスプレスナイト	1.0	0.972
20251102	東京	2	○	14	ヘリテージブルーム	0.89	0.972
20251102	東京	2	▲	13	ウィングブルー	1.0	0.972
20251102	東京	2	☆	3	フォークスアップ	1.0	0.972
20251102	東京	3	◎	5	ルンベーラ	1.0	1.0
20251102	東京	3	○	6	タッセルノット	1.0	1.0
20251102	東京	3	▲	3	マイネルディザイア	1.0	1.0
20251102	東京	3	☆	1	ファーザーアウェイ	1.0	1.0
20251102	東京	6	◎	2	マーゴットレーヴ	1.0	1.0
20251102	東京	6	○	7	アンクエンチャブル	1.0	1.0
20251102	東京	6	▲	4	クニノハッピー	1.0	1.0
20251102	東京	6	☆	6	カフェブーケット	1.0	1.0
20251102	東京	7	◎	16	エーデル	1.0	0.964
20251102	東京	7	○	11	ルヴァレドクール	1.0	0.964
20251102	東京	7	▲	6	ジェイエルマスター	1.0	0.964
20251102	東京	7	☆	12	スクレイピング	0.86	0.964
20251102	東京	8	◎	5	エリプティクカーブ	1.0	1.0
20251102	東京	8	○	1	ガローファノ	1.0	1.0
20251102	東京	8	▲	2	フォルテアンジェロ	1.0	1.0
20251102	東京	8	☆	3	アッカン	1.0	1.0
20251102	東京	9	◎	8	エンペラーズソード	0.89	0.922
20251102	東京	9	○	3	ワンモアスマイル	1.0	0.922
20251102	東京	9	▲	2	アンパドゥ	0.8	0.922
